functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank,,,,
NonsmoothSqrt,CPUDCTPadded,92,0.074,4.94E+06,202.494,4,0.24501,,0.24501,0.111441,0.0778939,,,,,
NonsmoothSqrt,CPUDCTPadded,96,0.09,3.31E+06,302.195,4,0.195781,,0.195781,0.104109,0.0888181,,,,,
NonsmoothSqrt,CPUDCTPadded,100,0.137,3.36E+06,297.687,4,0.179421,,0.179421,0.0945952,0.0842131,,,,,
NonsmoothSqrt,CPUDCTPadded,104,0.055,3.92E+06,255.338,4,0.233945,,0.233945,0.0822379,0.0549408,,,,,
NonsmoothSqrt,CPUDCTPadded,108,0.129,4.27E+06,233.926,4,0.25835,,0.25835,0.0662782,0.0716251,,,,,
NonsmoothSqrt,CPUDCTPadded,112,0.089,4.35E+06,229.79,4,0.263142,,0.263142,0.0706728,0.0820029,,,,,
NonsmoothSqrt,CPUDCTPadded,116,0.094,8.58E+06,116.558,4,0.25409,,0.25409,0.074255,0.0780484,,,,,
NonsmoothSqrt,CPUDCTPadded,120,0.243,4.76E+06,210.101,4,0.235113,,0.235113,0.0783039,0.0509809,,,,,
NonsmoothSqrt,CPUDCTPadded,124,0.104,1.03E+07,97.3277,4,0.209623,,0.209623,0.0819856,0.0666555,,,,,
NonsmoothSqrt,CPUDCTPadded,128,0.077,5.78E+06,172.926,4,0.180733,,0.180733,0.085203,0.0765441,,,,,
NonsmoothSqrt,CPUDCTPadded,132,0.119,6.68E+06,149.598,4,0.154072,,0.154072,0.0878485,0.073073,,,,,
NonsmoothSqrt,CPUDCTPadded,136,0.137,1.03E+07,97.4024,4,0.203787,,0.203787,0.0897844,0.0477667,,,,,
NonsmoothSqrt,CPUDCTPadded,140,0.157,7.21E+06,138.759,4,0.225156,,0.225156,0.0909096,0.0625998,,,,,
NonsmoothSqrt,CPUDCTPadded,144,0.125,7.85E+06,127.425,4,0.229452,,0.229452,0.0911158,0.072042,,,,,
NonsmoothSqrt,CPUDCTPadded,148,0.126,1.62E+07,61.6891,4,0.221731,,0.221731,0.0902706,0.06894,,,,,
NonsmoothSqrt,CPUDCTPadded,152,0.154,1.28E+07,78.0958,4,0.205516,,0.205516,0.0882617,0.0450867,,,,,
NonsmoothSqrt,CPUDCTPadded,156,0.137,9.80E+06,102.051,4,0.183731,,0.183731,0.0849328,0.0592029,,,,,
NonsmoothSqrt,CPUDCTPadded,160,0.145,9.08E+06,110.095,4,0.159173,,0.159173,0.0800847,0.0682518,,,,,
NonsmoothSqrt,CPUDCTPadded,164,0.153,2.10E+07,47.6954,4,0.138345,,0.138345,0.0734187,0.0654346,,,,,
NonsmoothSqrt,CPUDCTPadded,168,0.245,1.06E+07,94.1797,4,0.183271,,0.183271,0.0643763,0.0428134,,,,,
NonsmoothSqrt,CPUDCTPadded,172,0.166,2.31E+07,43.247,4,0.202687,,0.202687,0.0519251,0.0563024,,,,,
NonsmoothSqrt,CPUDCTPadded,176,0.162,1.23E+07,81.282,4,0.20675,,0.20675,0.0557749,0.0650063,,,,,
NonsmoothSqrt,CPUDCTPadded,180,0.327,1.23E+07,81.4734,4,0.199864,,0.199864,0.059217,0.0624157,,,,,
NonsmoothSqrt,CPUDCTPadded,184,0.181,1.98E+07,50.5584,4,0.185208,,0.185208,0.0628319,0.0408541,,,,,
NonsmoothSqrt,CPUDCTPadded,188,0.183,2.62E+07,38.2275,4,0.165453,,0.165453,0.0661899,0.0537888,,,,,
NonsmoothSqrt,CPUDCTPadded,192,0.167,1.43E+07,69.7166,4,0.143256,,0.143256,0.0691894,0.0621817,,,,,
NonsmoothSqrt,CPUDCTPadded,196,0.107,1.56E+07,64.2406,4,0.126367,,0.126367,0.0717198,0.0597804,,,,,
NonsmoothSqrt,CPUDCTPadded,200,0.241,1.37E+07,72.9101,4,0.167479,,0.167479,0.0736803,0.0391399,,,,,
NonsmoothSqrt,CPUDCTPadded,204,0.345,2.28E+07,43.7766,4,0.185566,,0.185566,0.0749839,0.0515869,,,,,
NonsmoothSqrt,CPUDCTPadded,208,0.153,1.73E+07,57.9195,4,0.189575,,0.189575,0.0754973,0.0596951,,,,,
NonsmoothSqrt,CPUDCTPadded,212,0.241,4.00E+07,25.0124,4,0.183579,,0.183579,0.0751452,0.0574539,,,,,
NonsmoothSqrt,CPUDCTPadded,216,0.256,1.73E+07,57.7025,4,0.170314,,0.170314,0.0737804,0.0376238,,,,,
NonsmoothSqrt,CPUDCTPadded,220,0.256,1.95E+07,51.2875,4,0.152389,,0.152389,0.0712913,0.0496339,,,,,
NonsmoothSqrt,CPUDCTPadded,224,0.153,1.76E+07,56.8597,4,0.131941,,0.131941,0.0674921,0.0574842,,,,,
NonsmoothSqrt,CPUDCTPadded,228,0.376,3.05E+07,32.8014,4,0.117172,,0.117172,0.0621101,0.0553771,,,,,
NonsmoothSqrt,CPUDCTPadded,232,0.254,3.46E+07,28.92,4,0.155209,,0.155209,0.0546499,0.0362716,,,,,
NonsmoothSqrt,CPUDCTPadded,236,0.304,4.96E+07,20.1584,4,0.171987,,0.171987,0.0441013,0.0478864,,,,,
NonsmoothSqrt,CPUDCTPadded,240,0.42,2.26E+07,44.1842,4,0.175749,,0.175749,0.0475263,0.0555031,,,,,
NonsmoothSqrt,CPUDCTPadded,244,0.327,5.35E+07,18.7007,4,0.170312,,0.170312,0.0506937,0.0535097,,,,,
NonsmoothSqrt,CPUDCTPadded,248,0.285,3.98E+07,25.1131,4,0.158249,,0.158249,0.0539578,0.035057,,,,,
NonsmoothSqrt,CPUDCTPadded,252,0.365,2.48E+07,40.2625,4,0.141772,,0.141772,0.057006,0.046311,,,,,
NonsmoothSqrt,CPUDCTPadded,256,0.243,2.59E+07,38.6276,4,0.123019,,0.123019,0.059753,0.0537142,,,,,
NonsmoothSqrt,CPUDCTPadded,260,0.285,2.55E+07,39.1922,4,0.10987,,0.10987,0.062112,0.0518221,,,,,
NonsmoothSqrt,CPUDCTPadded,264,0.347,2.75E+07,36.3247,4,0.145454,,0.145454,0.063979,0.0339552,,,,,
NonsmoothSqrt,CPUDCTPadded,268,0.396,7.54E+07,13.2637,4,0.161183,,0.161183,0.065264,0.0448816,,,,,
NonsmoothSqrt,CPUDCTPadded,272,0.358,3.99E+07,25.0323,4,0.164737,,0.164737,0.0658763,0.0520856,,,,,
NonsmoothSqrt,CPUDCTPadded,276,0.459,4.76E+07,21.0101,4,0.159617,,0.159617,0.0657172,0.0502829,,,,,
NonsmoothSqrt,CPUDCTPadded,280,0.478,3.16E+07,31.6127,4,0.148325,,0.148325,0.0646886,0.0329519,,,,,
NonsmoothSqrt,CPUDCTPadded,284,0.459,8.91E+07,11.223,4,0.132891,,0.132891,0.0626432,0.0435784,,,,,
NonsmoothSqrt,CPUDCTPadded,288,0.303,3.25E+07,30.7691,4,0.115324,,0.115324,0.0594282,0.0505973,,,,,
NonsmoothSqrt,CPUDCTPadded,292,0.473,8.96E+07,11.1595,4,0.103504,,0.103504,0.0548003,0.0488735,,,,,
NonsmoothSqrt,CPUDCTPadded,296,0.398,6.49E+07,15.4015,4,0.137368,,0.137368,0.0483213,0.0320316,,,,,
NonsmoothSqrt,CPUDCTPadded,300,0.359,3.25E+07,30.8157,4,0.152187,,0.152187,0.0389957,0.0423792,,,,,
NonsmoothSqrt,CPUDCTPadded,304,0.414,5.23E+07,19.1249,4,0.155713,,0.155713,0.042106,0.0492317,,,,,
NonsmoothSqrt,CPUDCTPadded,308,0.292,3.88E+07,25.7899,4,0.150947,,0.150947,0.0450424,0.0475773,,,,,
NonsmoothSqrt,CPUDCTPadded,312,0.356,4.16E+07,24.0209,4,0.140213,,0.140213,0.0480158,0.031184,,,,,
NonsmoothSqrt,CPUDCTPadded,316,0.596,1.20E+08,8.34549,4,0.125645,,0.125645,0.0508179,0.041277,,,,,
NonsmoothSqrt,CPUDCTPadded,320,0.324,4.10E+07,24.4137,4,0.109026,,0.109026,0.0533585,0.047968,,,,,
NonsmoothSqrt,CPUDCTPadded,324,0.304,4.46E+07,22.3968,4,0.0983301,,0.0983301,0.0555472,0.0463788,,,,,
NonsmoothSqrt,CPUDCTPadded,328,0.478,7.99E+07,12.5099,4,0.130321,,0.130321,0.0573139,0.030403,,,,,
NonsmoothSqrt,CPUDCTPadded,332,0.676,1.37E+08,7.2814,4,0.144512,,0.144512,0.0585601,0.0402553,,,,,
NonsmoothSqrt,CPUDCTPadded,336,0.518,4.67E+07,21.426,4,0.14776,,0.14776,0.0591941,0.0467983,,,,,
NonsmoothSqrt,CPUDCTPadded,340,0.563,6.80E+07,14.7106,4,0.143423,,0.143423,0.0591345,0.0452659,,,,,
NonsmoothSqrt,CPUDCTPadded,344,0.535,9.54E+07,10.4875,4,0.13329,,0.13329,0.0582909,0.0296745,,,,,
NonsmoothSqrt,CPUDCTPadded,348,0.52,8.29E+07,12.0664,4,0.119582,,0.119582,0.056521,0.039306,,,,,
NonsmoothSqrt,CPUDCTPadded,352,0.483,4.97E+07,20.116,4,0.103857,,0.103857,0.0536918,0.0457113,,,,,
NonsmoothSqrt,CPUDCTPadded,356,0.782,1.56E+08,6.40935,4,0.0939456,,0.0939456,0.0495814,0.0442302,,,,,
NonsmoothSqrt,CPUDCTPadded,360,0.49,5.49E+07,18.2279,4,0.124264,,0.124264,0.0437797,0.0289964,,,,,
NonsmoothSqrt,CPUDCTPadded,364,0.351,5.58E+07,17.9351,4,0.137777,,0.137777,0.0353667,0.0384197,,,,,
NonsmoothSqrt,CPUDCTPadded,368,0.541,8.12E+07,12.3143,4,0.141058,,0.141058,0.0382026,0.0446959,,,,,
NonsmoothSqrt,CPUDCTPadded,372,0.582,9.79E+07,10.2131,4,0.13676,,0.13676,0.0409253,0.0432595,,,,,
NonsmoothSqrt,CPUDCTPadded,376,0.613,1.12E+08,8.94863,4,0.12716,,0.12716,0.043687,0.0283638,,,,,
NonsmoothSqrt,CPUDCTPadded,380,0.638,8.68E+07,11.5229,4,0.114093,,0.114093,0.0462825,0.0375921,,,,,
NonsmoothSqrt,CPUDCTPadded,384,0.523,6.14E+07,16.2735,4,0.0991167,,0.0991167,0.0486523,0.0437432,,,,,
NonsmoothSqrt,CPUDCTPadded,388,1.022,2.02E+08,4.96175,4,0.0898812,,0.0898812,0.0507105,0.042354,,,,,
NonsmoothSqrt,CPUDCTPadded,392,0.335,6.09E+07,16.4204,4,0.119163,,0.119163,0.0523735,0.0277718,,,,,
NonsmoothSqrt,CPUDCTPadded,396,0.576,6.99E+07,14.3135,4,0.132161,,0.132161,0.0535684,0.036816,,,,,
NonsmoothSqrt,CPUDCTPadded,400,0.546,6.08E+07,16.4457,4,0.135164,,0.135164,0.0542086,0.0428515,,,,,
NonsmoothSqrt,CPUDCTPadded,404,1.257,2.29E+08,4.36475,4,0.131206,,0.131206,0.0542013,0.041502,,,,,
NonsmoothSqrt,CPUDCTPadded,408,0.901,1.00E+08,9.98196,4,0.121925,,0.121925,0.0534831,0.0272138,,,,,
NonsmoothSqrt,CPUDCTPadded,412,1.227,2.42E+08,4.13712,4,0.109403,,0.109403,0.0519133,0.036086,,,,,
NonsmoothSqrt,CPUDCTPadded,416,0.515,7.80E+07,12.8165,4,0.0950387,,0.0950387,0.0493526,0.0420111,,,,,
NonsmoothSqrt,CPUDCTPadded,420,0.947,7.51E+07,13.3123,4,0.0861898,,0.0861898,0.0456032,0.0406962,,,,,
NonsmoothSqrt,CPUDCTPadded,424,0.843,1.70E+08,5.88617,4,0.114543,,0.114543,0.0403232,0.0266893,,,,,
NonsmoothSqrt,CPUDCTPadded,428,1.331,2.72E+08,3.67276,4,0.127076,,0.127076,0.0325905,0.035397,,,,,
NonsmoothSqrt,CPUDCTPadded,432,0.601,7.24E+07,13.8145,4,0.130114,,0.130114,0.0352141,0.0412209,,,,,
NonsmoothSqrt,CPUDCTPadded,436,1.465,2.89E+08,3.46303,4,0.126208,,0.126208,0.0377716,0.0399405,,,,,
NonsmoothSqrt,CPUDCTPadded,440,0.658,8.38E+07,11.9306,4,0.117414,,0.117414,0.0403622,0.0261947,,,,,
NonsmoothSqrt,CPUDCTPadded,444,0.929,1.60E+08,6.24027,4,0.105336,,0.105336,0.0427866,0.0347466,,,,,
NonsmoothSqrt,CPUDCTPadded,448,0.476,7.97E+07,12.5458,4,0.0915339,,0.0915339,0.0450151,0.0404711,,,,,
NonsmoothSqrt,CPUDCTPadded,452,1.586,3.23E+08,3.09412,4,0.0831427,,0.0831427,0.0469412,0.0392222,,,,,
NonsmoothSqrt,CPUDCTPadded,456,1.027,1.29E+08,7.72266,4,0.110346,,0.110346,0.0485224,0.0257243,,,,,
NonsmoothSqrt,CPUDCTPadded,460,0.848,1.36E+08,7.32907,4,0.122339,,0.122339,0.0496676,0.0341292,,,,,
NonsmoothSqrt,CPUDCTPadded,464,0.819,1.44E+08,6.96724,4,0.125399,,0.125399,0.0503072,0.0397612,,,,,
NonsmoothSqrt,CPUDCTPadded,468,0.757,1.02E+08,9.8107,4,0.121606,,0.121606,0.0503293,0.0385416,,,,,
NonsmoothSqrt,CPUDCTPadded,472,1.037,2.07E+08,4.81981,4,0.113214,,0.113214,0.0497015,0.0252807,,,,,
NonsmoothSqrt,CPUDCTPadded,476,0.766,1.28E+08,7.80949,4,0.101592,,0.101592,0.0482762,0.0335456,,,,,
NonsmoothSqrt,CPUDCTPadded,480,0.884,9.88E+07,10.1218,4,0.088303,,0.088303,0.0459263,0.0390861,,,,,
NonsmoothSqrt,CPUDCTPadded,484,0.698,1.16E+08,8.62115,4,0.0805712,,0.0805712,0.0424922,0.0378984,,,,,
NonsmoothSqrt,CPUDCTPadded,488,1.129,2.28E+08,4.39088,4,0.106613,,0.106613,0.0375753,0.0248555,,,,,
NonsmoothSqrt,CPUDCTPadded,492,1.145,2.05E+08,4.87573,4,0.118359,,0.118359,0.0303706,0.0329909,,,,,
NonsmoothSqrt,CPUDCTPadded,496,0.933,1.69E+08,5.90598,4,0.121182,,0.121182,0.0328227,0.0384467,,,,,
NonsmoothSqrt,CPUDCTPadded,500,0.621,1.09E+08,9.19366,4,0.117493,,0.117493,0.035255,0.0372811,,,,,
NonsmoothSqrt,CPUDCTPadded,504,0.643,1.08E+08,9.23681,4,0.109453,,0.109453,0.0376759,0.0244552,,,,,
NonsmoothSqrt,CPUDCTPadded,508,2.244,4.71E+08,2.12243,4,0.0981213,,0.0981213,0.0399822,0.0324603,,,,,
NonsmoothSqrt,CPUDCTPadded,512,0.815,1.10E+08,9.07168,4,0.085284,,0.085284,0.0420624,0.037833,,,,,
NonsmoothSqrt,CPUDCTPadded,516,1.278,2.25E+08,4.43949,4,0.0776473,,0.0776473,0.0438984,0.0366948,,,,,
NonsmoothSqrt,CPUChebDense,12,0.014,107850,9272.14,4,0.708211,,0.708211,0.364541,0.250572,,,,,
NonsmoothSqrt,CPUChebDense,16,0.029,402594,2483.89,4,0.618521,,0.618521,0.305791,0.238482,,,,,
NonsmoothSqrt,CPUChebDense,20,0.018,844422,1184.24,4,0.524675,,0.524675,0.266329,0.197287,,,,,
NonsmoothSqrt,CPUChebDense,24,0.063,2.06E+06,486.282,4,0.429276,,0.429276,0.236979,0.123683,,,,,
NonsmoothSqrt,CPUChebDense,28,0.095,3.96E+06,252.463,4,0.337246,,0.337246,0.211175,0.148988,,,,,
NonsmoothSqrt,CPUChebDense,32,0.105,1.53E+07,65.4598,4,0.253524,,0.253524,0.186651,0.159829,,,,,
NonsmoothSqrt,CPUChebDense,36,0.143,1.17E+07,85.1558,4,0.296966,,0.296966,0.162255,0.143482,,,,,
NonsmoothSqrt,CPUChebDense,40,0.151,3.04E+07,32.895,4,0.387586,,0.387586,0.135771,0.0924428,,,,,
NonsmoothSqrt,CPUChebDense,44,0.197,2.74E+07,36.4439,4,0.42034,,0.42034,0.108466,0.115546,,,,,
NonsmoothSqrt,CPUChebDense,48,0.226,6.14E+07,16.2773,4,0.408412,,0.408412,0.112348,0.12804,,,,,
NonsmoothSqrt,CPUChebDense,52,0.27,5.77E+07,17.3412,4,0.36364,,0.36364,0.113533,0.118181,,,,,
NonsmoothSqrt,CPUChebDense,56,0.298,1.58E+08,6.32572,4,0.309229,,0.309229,0.116949,0.0763916,,,,,
NonsmoothSqrt,CPUChebDense,60,0.375,1.01E+08,9.86157,4,0.250293,,0.250293,0.120058,0.0976649,,,,,
NonsmoothSqrt,CPUChebDense,64,0.437,2.97E+08,3.371,4,0.19164,,0.19164,0.122493,0.10983,,,,,
NonsmoothSqrt,CPUChebDense,68,0.424,3.10E+08,3.23089,4,0.221729,,0.221729,0.124162,0.102715,,,,,
NonsmoothSqrt,CPUChebDense,72,0.541,2.28E+08,4.38286,4,0.284371,,0.284371,0.125026,0.0667414,,,,,
NonsmoothSqrt,CPUChebDense,76,0.706,3.93E+08,2.54716,4,0.312613,,0.312613,0.124843,0.086088,,,,,
NonsmoothSqrt,CPUChebDense,80,0.858,7.07E+08,1.41497,4,0.316751,,0.316751,0.123512,0.0976587,,,,,
NonsmoothSqrt,CPUChebDense,84,0.931,5.14E+08,1.94449,4,0.303893,,0.303893,0.120964,0.0920957,,,,,
NonsmoothSqrt,CPUChebDense,88,1.099,7.59E+08,1.31696,4,0.279108,,0.279108,0.116985,0.0600128,,,,,
NonsmoothSqrt,CPUChebDense,92,1.195,7.20E+08,1.38898,4,0.244991,,0.244991,0.111433,0.0778698,,,,,
NonsmoothSqrt,CPUChebDense,96,1.465,1.61E+09,0.619768,4,0.195768,,0.195768,0.104106,0.0888027,,,,,
NonsmoothSqrt,CPUChebDense,100,1.673,1.25E+09,0.800143,4,0.179423,,0.179423,0.0945991,0.0842072,,,,,
NonsmoothSqrt,CPUChebDense,104,1.942,1.38E+09,0.724361,4,0.233945,,0.233945,0.0822468,0.0549311,,,,,
NonsmoothSqrt,CPUChebDense,108,2.151,1.62E+09,0.616975,4,0.258343,,0.258343,0.0662651,0.0716061,,,,,
NonsmoothSqrt,CPUChebDense,112,2.527,2.82E+09,0.354712,4,0.263134,,0.263134,0.0706557,0.0819915,,,,,
NonsmoothSqrt,CPUChebDense,116,2.762,2.31E+09,0.432709,4,0.25408,,0.25408,0.0742366,0.0780509,,,,,
NonsmoothSqrt,CPUChebDense,120,3.186,3.11E+09,0.322038,4,0.235103,,0.235103,0.0782855,0.0509692,,,,,
NonsmoothSqrt,CPUChebDense,124,3.669,3.26E+09,0.306816,4,0.209612,,0.209612,0.0819651,0.066639,,,,,
NonsmoothSqrt,CPUChebDense,128,4.182,5.10E+09,0.196017,4,0.180725,,0.180725,0.0851816,0.0765246,,,,,
NonsmoothSqrt,CPUChebDense,132,4.765,4.50E+09,0.222204,4,0.154078,,0.154078,0.0878308,0.0730714,,,,,
NonsmoothSqrt,CPUChebDense,136,5.349,4.92E+09,0.203087,4,0.203788,,0.203788,0.089768,0.0477538,,,,,
NonsmoothSqrt,CPUChebDense,140,6.016,4.30E+09,0.232435,4,0.225151,,0.225151,0.0908953,0.0625872,,,,,
NonsmoothSqrt,CPUChebDense,144,6.66,7.63E+09,0.131018,4,0.229446,,0.229446,0.0911029,0.0720312,,,,,
NonsmoothSqrt,CPUChebDense,148,7.542,7.90E+09,0.126505,4,0.221723,,0.221723,0.0902623,0.0689302,,,,,
NonsmoothSqrt,CPUChebDense,152,8.187,7.13E+09,0.140199,4,0.205506,,0.205506,0.0882573,0.0450825,,,,,
NonsmoothSqrt,CPULinearSparse,12,0.031,12904,77495.4,4,0.0870174,,0.0870174,0.0180278,0.0128246,,,,,
NonsmoothSqrt,CPULinearSparse,16,0.001,15872,63004,4,0.0611646,,0.0611646,0.0114986,0.00630424,,,,,
NonsmoothSqrt,CPULinearSparse,20,0,17730,56401.6,4,0.0424921,,0.0424921,0.0105588,0.00650019,,,,,
NonsmoothSqrt,CPULinearSparse,24,0,30124,33196.1,4,0.0221758,,0.0221758,0.00827387,0.00408366,,,,,
NonsmoothSqrt,CPULinearSparse,28,0,34164,29270.6,4,0.0126839,,0.0126839,0.00729025,0.0035954,,,,,
NonsmoothSqrt,CPULinearSparse,32,0.001,48087,20795.6,4,0.00665541,,0.00665541,0.00589995,0.00235373,,,,,
NonsmoothSqrt,CPULinearSparse,36,0.001,58665,17045.9,4,0.0178531,,0.0178531,0.00513402,0.00341651,,,,,
NonsmoothSqrt,CPULinearSparse,40,0.004,81027,12341.6,4,0.0194849,,0.0194849,0.00365512,0.00195308,,,,,
NonsmoothSqrt,CPULinearSparse,44,0.005,107413,9309.86,4,0.0194065,,0.0194065,0.00289276,0.00159473,,,,,
NonsmoothSqrt,CPULinearSparse,48,0.006,128760,7766.39,4,0.0156434,,0.0156434,0.00271669,0.0013638,,,,,
NonsmoothSqrt,CPULinearSparse,52,0.008,165939,6026.31,4,0.0100511,,0.0100511,0.0028009,0.0017643,,,,,
NonsmoothSqrt,CPULinearSparse,56,0.01,202882,4928.97,4,0.00742335,,0.00742335,0.00190928,0.00152217,,,,,
NonsmoothSqrt,CPULinearSparse,60,0.014,246633,4054.61,4,0.00704857,,0.00704857,0.00192308,0.00119038,,,,,
NonsmoothSqrt,CPULinearSparse,64,0.017,287892,3473.52,4,0.0102221,,0.0102221,0.00143494,0.000910414,,,,,
NonsmoothSqrt,CPULinearSparse,68,0.022,368531,2713.48,4,0.00749347,,0.00749347,0.00120987,0.00131128,,,,,
NonsmoothSqrt,CPULinearSparse,72,0.021,444366,2250.4,4,0.0101608,,0.0101608,0.00118564,0.00107663,,,,,
NonsmoothSqrt,CPULinearSparse,76,0.025,488965,2045.14,4,0.00835894,,0.00835894,0.00111377,0.000757856,,,,,
NonsmoothSqrt,CPULinearSparse,80,0.034,594714,1681.48,4,0.00648649,,0.00648649,0.00122213,0.000731809,,,,,
NonsmoothSqrt,CPULinearSparse,84,0.034,687533,1454.48,4,0.00503919,,0.00503919,0.00130201,0.00101476,,,,,
NonsmoothSqrt,CPULinearSparse,88,0.045,798514,1252.33,4,0.00410306,,0.00410306,0.00145302,0.000812202,,,,,
NonsmoothSqrt,CPULinearSparse,92,0.05,878619,1138.15,4,0.00342165,,0.00342165,0.00131256,0.000635092,,,,,
NonsmoothSqrt,CPULinearSparse,96,0.057,998172,1001.83,4,0.00582494,,0.00582494,0.00130038,0.000659754,,,,,
NonsmoothSqrt,CPULinearSparse,100,0.12,1.19E+06,843.339,4,0.00452511,,0.00452511,0.0012914,0.000799041,,,,,
NonsmoothSqrt,CPULinearSparse,104,0.174,1.58E+06,632.774,4,0.00506731,,0.00506731,0.00110527,0.000633043,,,,,
NonsmoothSqrt,CPULinearSparse,108,0.19,1.79E+06,557.832,4,0.00481495,,0.00481495,0.00105288,0.000487814,,,,,
NonsmoothSqrt,CPULinearSparse,112,0.165,1.95E+06,511.764,4,0.00435981,,0.00435981,0.000801957,0.000457572,,,,,
NonsmoothSqrt,CPULinearSparse,116,0.156,2.18E+06,459.293,4,0.0031099,,0.0031099,0.000943753,0.000680431,,,,,
NonsmoothSqrt,CPULinearSparse,120,0.203,2.41E+06,414.896,4,0.00273159,,0.00273159,0.000807395,0.000529788,,,,,
NonsmoothSqrt,CPULinearSparse,124,0.236,4.64E+06,215.656,4,0.00240969,,0.00240969,0.000624105,0.000390864,,,,,
NonsmoothSqrt,CPULinearSparse,128,0.211,3.00E+06,332.952,4,0.00390691,,0.00390691,0.000536181,0.000436889,,,,,
NonsmoothSqrt,CPULinearSparse,132,0.294,3.33E+06,299.94,4,0.00300355,,0.00300355,0.000518274,0.000580243,,,,,
NonsmoothSqrt,CPULinearSparse,136,0.238,3.61E+06,277.16,4,0.00361541,,0.00361541,0.000485529,0.000514056,,,,,
NonsmoothSqrt,CPULinearSparse,140,0.207,3.93E+06,254.641,4,0.00357389,,0.00357389,0.000528164,0.000352449,,,,,
NonsmoothSqrt,CPULinearSparse,144,0.264,4.27E+06,234.256,4,0.00296009,,0.00296009,0.000608688,0.000339679,,,,,
NonsmoothSqrt,CPULinearSparse,148,0.281,4.64E+06,215.416,4,0.00256021,,0.00256021,0.000591177,0.000478671,,,,,
NonsmoothSqrt,CPULinearSparse,152,0.342,5.01E+06,199.437,4,0.00226346,,0.00226346,0.000643891,0.000420475,,,,,
NonsmoothSqrt,CPULinearSparse,156,0.327,5.37E+06,186.375,4,0.00175013,,0.00175013,0.000758188,0.000297961,,,,,
NonsmoothSqrt,CPULinearSparse,160,0.338,5.76E+06,173.519,4,0.00274328,,0.00274328,0.000643608,0.000315874,,,,,
NonsmoothSqrt,CPULinearSparse,164,0.457,5.20E+06,192.266,4,0.00245754,,0.00245754,0.000720921,0.000435153,,,,,
NonsmoothSqrt,CPULinearSparse,168,0.305,6.83E+06,146.447,4,0.00260837,,0.00260837,0.000608542,0.000394607,,,,,
NonsmoothSqrt,CPULinearSparse,172,0.4,7.23E+06,138.269,4,0.0026575,,0.0026575,0.000529341,0.000273938,,,,,
NonsmoothSqrt,CPULinearSparse,176,0.399,7.84E+06,127.484,4,0.00223689,,0.00223689,0.000383321,0.000293485,,,,,
NonsmoothSqrt,CPULinearSparse,180,0.433,8.25E+06,121.255,4,0.00180518,,0.00180518,0.000528705,0.000399719,,,,,
NonsmoothSqrt,CPULinearSparse,184,0.481,8.05E+06,124.161,4,0.00146527,,0.00146527,0.000407424,0.000331665,,,,,
NonsmoothSqrt,CPULinearSparse,188,0.48,9.30E+06,107.532,4,0.00123913,,0.00123913,0.000377922,0.000242496,,,,,
NonsmoothSqrt,CPULinearSparse,192,0.579,8.13E+06,122.929,4,0.00218789,,0.00218789,0.000346606,0.000247464,,,,,
NonsmoothSqrt,CPULinearSparse,196,0.499,1.07E+07,93.59,4,0.00209719,,0.00209719,0.0002975,0.00037529,,,,,
NonsmoothSqrt,CPULinearSparse,200,0.577,1.13E+07,88.5963,4,0.00210391,,0.00210391,0.000295669,0.000279042,,,,,
NonsmoothSqrt,CPULinearSparse,204,0.639,1.18E+07,84.4035,4,0.00212388,,0.00212388,0.000304576,0.000211393,,,,,
NonsmoothSqrt,CPULinearSparse,208,0.679,1.27E+07,79.0061,4,0.00165459,,0.00165459,0.000395802,0.000240982,,,,,
NonsmoothSqrt,CPULinearSparse,212,0.64,1.34E+07,74.7745,4,0.0014153,,0.0014153,0.000386687,0.000295521,,,,,
NonsmoothSqrt,CPULinearSparse,216,0.719,1.41E+07,70.9521,4,0.00118388,,0.00118388,0.000433594,0.000290331,,,,,
NonsmoothSqrt,CPULinearSparse,220,0.709,1.22E+07,81.8347,4,0.00131625,,0.00131625,0.000430328,0.000216143,,,,,
NonsmoothSqrt,CPULinearSparse,224,0.766,1.57E+07,63.6745,4,0.00180285,,0.00180285,0.00045796,0.000201808,,,,,
NonsmoothSqrt,CPULinearSparse,228,0.905,1.39E+07,72.1552,4,0.00153352,,0.00153352,0.000425679,0.000305625,,,,,
NonsmoothSqrt,CPULinearSparse,232,0.788,1.43E+07,69.825,4,0.00172598,,0.00172598,0.000428307,0.00022376,,,,,
NonsmoothSqrt,CPULinearSparse,236,0.89,1.81E+07,55.1171,4,0.00175703,,0.00175703,0.000423861,0.000176752,,,,,
NonsmoothSqrt,CPULinearSparse,240,0.883,1.91E+07,52.331,4,0.00141966,,0.00141966,0.000296797,0.00020869,,,,,
NonsmoothSqrt,CPULinearSparse,244,1.013,2.04E+07,49.0106,4,0.00105344,,0.00105344,0.000364043,0.000275521,,,,,
NonsmoothSqrt,CPULinearSparse,248,1.012,2.12E+07,47.1504,4,0.00104633,,0.00104633,0.000299419,0.000248367,,,,,
NonsmoothSqrt,CPULinearSparse,252,1.03,2.07E+07,48.2071,4,0.00100916,,0.00100916,0.000278513,0.000173273,,,,,
NonsmoothSqrt,CPULinearSparse,256,1.075,2.33E+07,42.8913,4,0.00153826,,0.00153826,0.000276505,0.000181479,,,,,
